,Experience,Age,Success,Education,Fav_lang_C++,Fav_lang_JavaScript,Fav_lang_MATLAB,Fav_lang_Python,Fav_lang_R,Fav_lang_Scala,Fav_lang_Whitespace,Fav_movie_And Now for Something Completely Different,Fav_movie_Monty Python Live at the Hollywood Bowl,Fav_movie_Monty Python and the Holy Grail,Fav_movie_Monty Python's Life of Brian,Fav_movie_Monty Python's The Meaning of Life,Fav_movie_Time Bandits,Sklearn_Nope.,Sklearn_Yep!,Humans_Machines_Skynet is a WINNER!,Humans_Machines_Team Humans!,Fav_Game_Chess,Fav_Game_Go,Fav_Game_Longing for the sweet release of death,"Fav_Game_Tic-tac-toe (Br. Eng. ""noughts and crosses"")"
1709,3.0,3,True,10,0,0,0,1,0,0,0,0,0,0,0,1,0,1,0,0,1,1,0,0,0
1710,2.0,32,False,9,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,1,0,1,0,0
1711,0.0,31,True,10,0,0,0,1,0,0,0,0,0,0,0,0,1,1,0,0,1,1,0,0,0
1712,2.0,27,True,4,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0,1
1713,12.0,46,True,10,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,1,1,0,0,0
1714,4.0,51,False,8,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,1,0,1,0,0
1715,0.0,41,True,8,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,1,1,0,0,0
1716,1.0,40,False,8,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,1,0,1,0,0
1717,4.0,40,True,5,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,1,0,1,0,0,0
1718,2.0,39,False,8,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0,1
1719,1.0,57,False,10,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,1,0,0,0
1720,0.5,23,True,4,0,0,0,0,1,0,0,0,0,0,0,0,1,1,0,0,1,0,1,0,0
1721,2.0,23,True,4,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,1,1,0,0,0
1722,8.0,41,True,5,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,1,1,0,0,0
1723,1.0,27,True,4,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,1,0,1,0,0
1724,1.0,47,False,6,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,1
1725,5.0,49,True,4,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,1,1,0,0,0
1726,2.0,32,False,4,0,0,0,1,0,0,0,0,0,0,0,1,0,1,0,0,1,1,0,0,0
1727,1.0,26,True,6,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,1,0,0,1,0
1728,1.0,26,True,4,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1,1,0,1,0,0,0
1729,1.0,29,True,6,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,1,1,0,0,0
1730,3.0,30,False,6,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,1,1,0,0,0
1731,0.5,52,False,6,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,1,1,0,0,0
1732,7.0,26,True,4,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0,1,0
1733,0.5,27,False,4,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,1,0,0,1,0,0
1734,3.0,30,True,2,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,1,1,0,0,0
1735,1.0,34,True,6,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,1,0,1,0,0,0
1736,4.0,35,False,6,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,1,0,1,0,0
1737,3.0,44,True,6,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1,0,1,1,0,0,0
1738,25.0,76,True,23,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,1,1,0,0,0
1739,25.0,75,False,12,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,1,0,0,0,1,0
1740,20.0,53,False,12,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,1,0,0,0,0,1
1741,4.0,33,True,5,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,1,1,0,0,0
1742,1.0,31,True,10,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,1,1,0,0,0
1743,12.0,60,False,10,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0,1
1744,7.0,48,True,6,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,1,0,1,0,0
1745,3.0,32,True,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,1,0,0,1,0
1746,3.0,34,False,10,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,1,1,0,0,0
1747,5.0,24,True,6,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,1,1,0,0,0
1748,4.0,34,False,10,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,1,1,0,0,0
1749,0.0,32,True,5,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,1,1,0,0,0
1750,2.0,46,False,4,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,1,1,0,0,0
1751,1.0,27,False,6,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0,1,0
1752,0.2,43,True,4,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,1,0,1,0,0,0
1753,5.0,32,True,7,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,1,1,0,0,0
1754,2.0,41,True,8,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,1,0,1,0,0,0
1755,7.0,28,True,6,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,1,1,0,0,0
1756,4.0,47,True,4,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,1,1,0,0,0
1757,2.0,27,True,4,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,1,0,0,1,0,0
1758,4.0,37,True,4,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,1,1,0,0,0
1759,2.0,60,False,4,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1,1,0,0,0,0,1
1760,2.0,41,False,6,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,1,1,0,0,0
1761,3.0,27,False,5,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0,1,0
1762,2.0,40,True,5,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,1,1,0,0,0
1763,4.0,29,False,10,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,1,0,0,0,0,1
1764,3.0,28,True,2,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,1,1,0,0,0
1765,2.0,36,True,5,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,1,0,1,0,0,0
1766,1.0,28,False,4,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,1,0,0,0,0,1
1767,2.0,46,True,8,0,0,0,0,1,0,0,0,0,0,0,0,1,1,0,0,1,1,0,0,0
1768,3.0,31,True,4,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,1,1,0,0,0
1769,27.0,63,True,8,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,1,1,0,0,0
1770,10.0,99,False,7,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,1,0,0,0,1
1771,3.0,48,False,6,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,1,0,0,0,1,0
1772,3.0,24,False,4,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,1,0,0,1,0
1773,4.0,28,True,6,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0,1,0
1774,4.0,25,True,7,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,1,0,1,0,0
1775,3.0,35,True,4,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,1,1,0,0,0
1776,2.0,46,True,4,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,1,1,0,0,0
1777,4.0,22,False,3,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0,1,0
1778,1.0,22,False,4,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,1,0
1779,2.0,48,False,12,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,1,0,0,0,0,1
1780,8.0,33,True,10,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,1,1,0,0,0
1781,2.0,41,False,9,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,1,0,0,0,1,0
1782,1.0,31,False,10,0,0,1,0,0,0,0,0,0,0,0,0,1,1,0,0,1,0,0,0,1
1783,1.0,39,False,7,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,1,0
1784,7.0,24,False,10,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,1,1,0,0,0
1785,1.0,31,False,10,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,1,0,1,0,0,0
1786,3.0,28,True,6,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,1,0,1,0,0,0
1787,2.0,40,False,4,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,1,1,0,0,0
1788,1.0,36,False,10,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,1,1,0,0,0
1789,1.0,42,True,5,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,1,0,1,0,0,0
1790,25.0,25,True,6,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,1,0,1,0,0,0
1791,0.0,37,True,4,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,1,1,0,0,0
1792,1.0,36,True,4,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,1,1,0,0,0
1793,10.0,3,True,10,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,1,1,0,0,0
1794,2.0,46,True,4,0,0,0,1,0,0,0,0,0,0,0,0,1,1,0,1,0,1,0,0,0
1795,12.0,30,True,6,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,1,1,0,0,0
1796,2.0,46,True,8,0,0,0,0,1,0,0,0,0,0,0,0,1,1,0,0,1,1,0,0,0
1797,6.0,49,True,10,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,1,0,1,0,0
1798,2.0,33,True,2,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,1,1,0,0,0
1799,2.0,60,False,4,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1,1,0,0,0,0,1
1800,12.0,46,False,10,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,1,0,1,0,0
1801,1.0,36,True,4,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,1,1,0,0,0
1802,8.0,38,True,7,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,1,0,0,0
1803,6.0,51,False,6,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,1,0,0,0,1
1804,1.0,28,False,4,0,0,0,1,0,0,0,0,0,0,0,1,0,1,0,1,0,0,0,0,1
1805,4.0,32,False,5,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,1,0,1,0,0,0
1806,2.0,25,True,5,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,1,1,0,0,0
1807,5.0,31,True,4,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0,1,0
1808,1.0,24,True,4,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,1,1,0,0,0
1809,5.0,53,False,6,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,1,0
1810,5.0,27,True,4,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,1,0,1,0,0,0
1811,0.0,34,True,7,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,1,1,0,0,0
1812,1.0,36,True,6,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,1,1,0,0,0
1813,3.0,20,False,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1,0,1,0,0,1,0
1814,1.0,27,False,10,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0,1,0
1815,3.0,30,True,6,0,0,0,1,0,0,0,0,0,0,0,1,0,1,0,1,0,1,0,0,0
1816,5.0,39,False,10,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,1,1,0,0,0
1817,0.0,37,True,12,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,1,1,0,0,0
1818,5.0,30,False,4,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0,1,0
1819,1.0,32,True,3,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,1,0,0,0
1820,8.0,52,True,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,1,1,0,0,0
1821,7.0,12,False,-10,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,1,0,0,1,0
1822,3.0,29,False,6,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,1,0,0,0,1,0
1823,7.0,37,True,10,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1,0,1,1,0,0,0
1824,5.0,34,True,3,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,1,0,0,0,0,1
1825,3.0,3,True,10,0,0,0,1,0,0,0,0,0,0,0,1,0,1,0,0,1,1,0,0,0
1826,2.0,32,True,9,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,1,0,1,0,0
1827,0.0,31,False,10,0,0,0,1,0,0,0,0,0,0,0,0,1,1,0,0,1,1,0,0,0
1828,2.0,27,False,4,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0,1
1829,12.0,46,True,10,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,1,1,0,0,0
1830,4.0,51,False,8,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,1,0,1,0,0
1831,0.0,41,True,8,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,1,1,0,0,0
1832,1.0,40,False,8,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,1,0,1,0,0
1833,4.0,40,True,5,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,1,0,1,0,0,0
1834,2.0,39,False,8,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0,1
1835,1.0,57,True,10,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,1,0,0,0
1836,0.5,23,True,4,0,0,0,0,1,0,0,0,0,0,0,0,1,1,0,0,1,0,1,0,0
1837,2.0,23,True,4,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,1,1,0,0,0
1838,8.0,41,True,5,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,1,1,0,0,0
1839,1.0,27,True,4,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,1,0,1,0,0
1840,1.0,47,False,6,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,1
1841,5.0,49,True,4,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,1,1,0,0,0
1842,2.0,32,True,4,0,0,0,1,0,0,0,0,0,0,0,1,0,1,0,0,1,1,0,0,0
1843,1.0,26,True,6,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,1,0,0,1,0
1844,1.0,26,True,4,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1,1,0,1,0,0,0
1845,1.0,29,False,6,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,1,1,0,0,0
1846,3.0,30,True,6,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,1,1,0,0,0
1847,0.5,52,True,6,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,1,1,0,0,0
1848,7.0,26,True,4,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0,1,0
1849,0.5,27,False,4,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,1,0,0,1,0,0
1850,3.0,30,True,2,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,1,1,0,0,0
1851,1.0,34,True,6,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,1,0,1,0,0,0
1852,4.0,35,False,6,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,1,0,1,0,0
1853,3.0,44,True,6,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1,0,1,1,0,0,0
1854,25.0,76,True,23,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,1,1,0,0,0
1855,25.0,75,True,12,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,1,0,0,0,1,0
1856,20.0,53,True,12,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,1,0,0,0,0,1
1857,4.0,33,True,5,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,1,1,0,0,0
1858,1.0,31,True,10,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,1,1,0,0,0
1859,12.0,60,False,10,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0,1
1860,7.0,48,False,6,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,1,0,1,0,0
1861,3.0,32,True,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,1,0,0,1,0
1862,3.0,34,False,10,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,1,1,0,0,0
1863,5.0,24,True,6,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,1,1,0,0,0
1864,4.0,34,True,10,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,1,1,0,0,0
1865,0.0,32,True,5,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,1,1,0,0,0
1866,2.0,46,True,4,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,1,1,0,0,0
1867,1.0,27,True,6,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0,1,0
1868,0.2,43,True,4,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,1,0,1,0,0,0
1869,5.0,32,False,7,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,1,1,0,0,0
1870,2.0,41,True,8,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,1,0,1,0,0,0
1871,7.0,28,True,6,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,1,1,0,0,0
1872,4.0,47,True,4,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,1,1,0,0,0
1873,2.0,27,True,4,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,1,0,0,1,0,0
1874,4.0,37,True,4,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,1,1,0,0,0
1875,2.0,60,False,4,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1,1,0,0,0,0,1
1876,2.0,41,False,6,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,1,1,0,0,0
1877,3.0,27,False,5,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0,1,0
1878,2.0,40,True,5,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,1,1,0,0,0
1879,4.0,29,False,10,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,1,0,0,0,0,1
1880,3.0,28,True,2,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,1,1,0,0,0
1881,2.0,36,True,5,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,1,0,1,0,0,0
1882,1.0,28,True,4,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,1,0,0,0,0,1
1883,2.0,46,True,8,0,0,0,0,1,0,0,0,0,0,0,0,1,1,0,0,1,1,0,0,0
1884,3.0,31,True,4,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,1,1,0,0,0
1885,27.0,63,True,8,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,1,1,0,0,0
1886,10.0,99,False,7,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,1,0,0,0,1
1887,3.0,48,False,6,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,1,0,0,0,1,0
1888,3.0,24,False,4,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,1,0,0,1,0
1889,4.0,28,True,6,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0,1,0
1890,4.0,25,True,7,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,1,0,1,0,0
1891,3.0,35,True,4,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,1,1,0,0,0
1892,2.0,46,True,4,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,1,1,0,0,0
1893,4.0,22,False,3,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0,1,0
1894,1.0,22,True,4,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,1,0
1895,2.0,48,False,12,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,1,0,0,0,0,1
1896,8.0,33,True,10,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,1,1,0,0,0
1897,2.0,41,False,9,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,1,0,0,0,1,0
1898,1.0,31,False,10,0,0,1,0,0,0,0,0,0,0,0,0,1,1,0,0,1,0,0,0,1
1899,1.0,39,False,7,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,1,0
1900,7.0,24,True,10,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,1,1,0,0,0
1901,1.0,31,True,10,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,1,0,1,0,0,0
1902,3.0,28,True,6,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,1,0,1,0,0,0
1903,2.0,40,True,4,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,1,1,0,0,0
1904,1.0,36,True,10,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,1,1,0,0,0
1905,1.0,42,True,5,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,1,0,1,0,0,0
1906,25.0,25,True,6,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,1,0,1,0,0,0
1907,0.0,37,True,4,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,1,1,0,0,0
1908,1.0,36,True,4,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,1,1,0,0,0
1909,10.0,3,True,10,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,1,1,0,0,0
1910,2.0,46,True,4,0,0,0,1,0,0,0,0,0,0,0,0,1,1,0,1,0,1,0,0,0
1911,12.0,30,True,6,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,1,1,0,0,0
1912,2.0,46,True,8,0,0,0,0,1,0,0,0,0,0,0,0,1,1,0,0,1,1,0,0,0
1913,6.0,49,False,10,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,1,0,1,0,0
1914,2.0,33,True,2,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,1,1,0,0,0
1915,2.0,60,False,4,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1,1,0,0,0,0,1
1916,12.0,46,False,10,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,1,0,1,0,0
1917,1.0,36,True,4,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,1,1,0,0,0
1918,8.0,38,False,7,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,1,0,0,0
1919,6.0,51,True,6,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,1,0,0,0,1
1920,1.0,28,False,4,0,0,0,1,0,0,0,0,0,0,0,1,0,1,0,1,0,0,0,0,1
1921,4.0,32,True,5,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,1,0,1,0,0,0
1922,2.0,25,True,5,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,1,1,0,0,0
1923,5.0,31,True,4,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0,1,0
1924,1.0,24,True,4,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,1,1,0,0,0
1925,5.0,53,True,6,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,1,0
1926,5.0,27,True,4,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,1,0,1,0,0,0
1927,0.0,34,True,7,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,1,1,0,0,0
1928,1.0,36,True,6,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,1,1,0,0,0
1929,3.0,20,False,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1,0,1,0,0,1,0
1930,1.0,27,False,10,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0,1,0
1931,3.0,30,False,6,0,0,0,1,0,0,0,0,0,0,0,1,0,1,0,1,0,1,0,0,0
1932,5.0,39,True,10,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,1,1,0,0,0
1933,0.0,37,True,12,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,1,1,0,0,0
1934,5.0,30,False,4,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0,1,0
1935,1.0,32,True,3,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,1,0,0,0
1936,8.0,52,True,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,1,1,0,0,0
1937,7.0,12,False,-10,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,1,0,0,1,0
1938,3.0,29,True,6,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,1,0,0,0,1,0
1939,7.0,37,True,10,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1,0,1,1,0,0,0
1940,5.0,34,True,3,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,1,0,0,0,0,1
1941,3.0,3,True,10,0,0,0,1,0,0,0,0,0,0,0,1,0,1,0,0,1,1,0,0,0
1942,2.0,32,False,9,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,1,0,1,0,0
1943,0.0,31,True,10,0,0,0,1,0,0,0,0,0,0,0,0,1,1,0,0,1,1,0,0,0
1944,2.0,27,True,4,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0,1
1945,12.0,46,True,10,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,1,1,0,0,0
1946,4.0,51,False,8,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,1,0,1,0,0
1947,0.0,41,False,8,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,1,1,0,0,0
1948,1.0,40,False,8,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,1,0,1,0,0
1949,4.0,40,True,5,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,1,0,1,0,0,0
1950,2.0,39,False,8,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0,1
1951,1.0,57,True,10,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,1,0,0,0
1952,0.5,23,True,4,0,0,0,0,1,0,0,0,0,0,0,0,1,1,0,0,1,0,1,0,0
1953,2.0,23,True,4,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,1,1,0,0,0
1954,8.0,41,True,5,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,1,1,0,0,0
1955,1.0,27,True,4,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,1,0,1,0,0
1956,1.0,47,False,6,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,1
